путь,категории ПДн,количество_находок,УЗ,формат файла
ПДнDataset/share/Прочее/Свидетельство ПОА 21.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/osn_el.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/rffi_competitions_list-2018_13.02-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/38.04.08.pdf,BIRTHDAY,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1845_Application2-Act.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/П1674_10.07.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П197-ОД 09.03.04.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/osn_fin.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Приказ МОН от 05.08.2021 N 715 - Порядок проведения конкурса НР.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prilojenie_1_7.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/scientific%20journal.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/rasp_prezRF.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 37.05.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/p294-od-2016.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%9C%D0%A4%D0%A6.pdf,PHONE,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prilojenie_1_5.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/google_terms_of_service_nl_eu.pdf,"PASSPORT, EMAIL",5,УЗ-3,.pdf
ПДнDataset/share/Прочее/Prikaz-1845_Application1-Report.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/السيرة الذاتية د. صبحي شرف عميد الكلية 13-3 - Copy.pdf,PASSPORT,1,УЗ-3,.pdf
ПДнDataset/share/Прочее/edu_directory_pd_partner_list.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz 82-ОД.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/41.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/bio_ino.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Informatsionnoe-pismo_2024.pdf,"BIRTHDAY, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/1.3.7.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_143-%D1%80.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/program.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/poriadok_rasheta_10_05_2016.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/tehn_int.pdf,BIRTHDAY,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prilogenie_Structural_division-report_form.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/5.8.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1371 54.04.01 Дизайн.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/PDFsam_Расписание-ИГА-2025-1.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ПРАВИЛА%20ПОСЕЩЕНИЯ%20ООПТ%20ФЕДЕРАЛЬНОГО%20ЗНАЧЕНИЯ%20(2).pdf,BIRTHDAY,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2002%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"PASSPORT, PHONE, BIRTHDAY",4,УЗ-3,.pdf
ПДнDataset/share/Прочее/nats.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz П1196.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Instr_test_2024.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/Kratkaja_instrukcija_auditora.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/RFFI-04.02.2021.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/P56-OD.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 38.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/03-5-01-005.pdf,"PASSPORT, BIRTHDAY",2,УЗ-3,.pdf
ПДнDataset/share/Прочее/TsKP_Biotekhnologia_biomeditsina_i_ekologicheskiy_monitoring_Babeshko.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_11.05.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/transport_inform_list_2016.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/00860-PRONTUARIO_Difusion_Digital.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protoko n2 ot 2.11.21.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%92%D0%B5%D0%B4%D1%83%D1%89%D0%B8%D0%B9%20%D0%B1%D1%83%D1%85%D0%B3%D0%B0%D0%BB%D1%82%D0%B5%D1%80%20(%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%9D%D0%94%D0%A1).pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/gl_VI_P120-OD_reglament_PK.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Program_Priority_directions.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/10.03.01 Информационная безопасность.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F385-%D0%9E%D0%94.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/45.04.01_tpimk.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz 339-OD 29.09.2015.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/NIR_report-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1118_16.05.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/it_resh.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Water%20quality%20management%20ReshetnyakOS%202022.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/Prot1_17.10.2024.pdf,"SNILS, BIRTHDAY",219,УЗ-3,.pdf
ПДнDataset/share/Прочее/РАС601-р_02.06.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P39-OD.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protokol_0.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/040301_B_3_09082017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П190-ОД.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2181_del_esp.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_127-%D1%80%20%D0%90%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D1%8F.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/МН-3_6780 Для сайта.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство ПОА 27.04.06.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz_33n_ot_29.08.2018.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П60-ОД_дополнение в ОС.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ist_arh.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1846.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Инструкция по работе с информационными ресурсами.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/spec_him.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protokol_1.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/img\pdf\research\List of Research Projects_Govt._01.04.2024-1.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/ИТОГОВОЕ ПОСТАНОВЛЕНИЕ РСР 04.06 (2).pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П122-ОД_изменения в ОС_28.04.2023.pdf,BIRTHDAY,38,УЗ-4,.pdf
ПДнDataset/share/Прочее/П7-ОД_15.01.2015.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/Business%20in%20Tourism%20and%20Hospitality.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/10.05.03 Информационная безопасность автоматиз.систем.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/42.pdf,"BIRTHDAY, EMAIL",10,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protokol_3_30.05.2023.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/bpharma_2025.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Rasporiagenie-1092-p_publications.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/P2244.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/Letter_approval_the_Order_458.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2001%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"PASSPORT, PHONE, BIRTHDAY",4,УЗ-3,.pdf
ПДнDataset/share/Прочее/Oil%20Pollution%20and%20Self-Cleaning%20Course%20syllabus_0.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/DSU_Main_Campus_Programs_2025.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П231-ОД_Академический отпуск_04.07.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pr8_19042013.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/obsh_e.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D0%90%D0%9C%D0%AF%D0%A2%D0%9A%D0%90%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%B7%D0%B6%D0%B0%D1%8E%D1%89%D0%B8%D1%85%202025.pdf,"PHONE, BIRTHDAY, EMAIL",10,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 41.03.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/040501_C_3_08082017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/upr_pr.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%98%D0%90_%D0%9E%D1%82%D1%87%D0%B5%D1%82_%D0%A1%D0%9E%D0%A3%D0%A2_14.05.2024_%D1%81%D0%B6%D0%B0%D1%82%D1%8B%D0%B9.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Instr_test_2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/geo.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/090301_B_3_12102017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/UGC-Proforma.pdf,"PASSPORT, BIRTHDAY, EMAIL",22,УЗ-3,.pdf
ПДнDataset/share/Прочее/KA13_01.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/П258 о подготовке кандидатов наук граждан РФ.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/dog_pril17.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/confl25.pdf,"PHONE, EMAIL",4,УЗ-4,.pdf
ПДнDataset/share/Прочее/f985xk95uk352rnl7d2guv812ndifv14.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/1.2.2_mat_mod.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2025Правила%20приёма%202025.26.pdf,BIRTHDAY,48,УЗ-4,.pdf
ПДнDataset/share/Прочее/182-%D0%9E%D0%94.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/emir-frandt-disclosure.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 40.04.01_Уголовная юстиция.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/200_bak_Urmosh.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/R469_15.05.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz 143.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/agreement.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Master%20DS-1_merged.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Nanotechnologies.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_842-%D1%80%20%D0%94%D0%BD%D0%B8%20%D0%BD%D0%B0%D1%83%D1%87%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%90%D0%BA%D0%B8%D0%BD%D0%BE.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/fis_podg_ino.pdf,BIRTHDAY,5,УЗ-4,.pdf
ПДнDataset/share/Прочее/Ecosystems.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/kol_vo_m.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/osn_alg.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/38.04.01_Economics.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Perechen_poruchenii.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/p2683.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.5.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pr5_25102012.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/2.2.2.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5fqhsxirzo8b3s7xsukssg8sbsz05b38.pdf,"BIRTHDAY, EMAIL",11,УЗ-4,.pdf
ПДнDataset/share/Прочее/Svedeniya o dohodah.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/products.schema.json,Нет,0,УЗ-4,.json
ПДнDataset/share/Прочее/MSC_DS_2025.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus_Religions%20%20.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.1.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Ovsepyan%20Course%20syllabus.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П483 Докт.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Otchet_2014_rus.pdf,BIRTHDAY,4,УЗ-4,.pdf
ПДнDataset/share/Прочее/R565_04.06.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/7. Индексация П1323.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0_%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D1%8F_%D0%BA%D0%BB%D0%B0%D1%81%D1%82%D0%B5%D1%80%D0%B0_%D0%B4%D0%BE_2020%D0%B3.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/rid_registration_procedure-presentation.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/P130_31012020.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/dog_pril13.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/upr_kiber.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pamyatka.pdf,"PHONE, EMAIL",3,УЗ-4,.pdf
ПДнDataset/share/Прочее/mc201109.pdf,"BIRTHDAY, EMAIL",39,УЗ-4,.pdf
ПДнDataset/share/Прочее/Raport_comisia_etica.pdf,BIRTHDAY,23,УЗ-4,.pdf
ПДнDataset/share/Прочее/Environmental%20problems%20and%20environmental%20pollution%20.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/CartaInformativaCongreso2025_ru.pdf,"PHONE, EMAIL",3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 38.04.04.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P285-OD_24_10_2017_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2_IntelligentComputerTechnology.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 06.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/accreditation.pdf,"PASSPORT, BIRTHDAY",4,УЗ-3,.pdf
ПДнDataset/share/Прочее/himiya_ino.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П159-ОД_08.07.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/komm_d.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П72-ОД_37.05.01_Клиническая психология.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/11.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2190-4286-12-49.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/070403_M_3_30062017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/HA06_10.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/Call-for-papers_2024.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_11.05.04.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.02_ОС_Псих.пед.обр._compressed.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus_Culture%20and%20Philosophy%20of%20Ancient%20Greece%20in%20Russian%20studies%20of%20Classics_2022.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz 33 ot 17.01.2022.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus%20sample%20(INTERNATIONAL%20STANDARDS%20FOR%20INTELLECTUAL%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD)%20%E2%80%94%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1040 об индексации в 2021.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-16124.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Postanovlenie Pravitelstva N 568.pdf,BIRTHDAY,17,УЗ-4,.pdf
ПДнDataset/share/Прочее/charte-erasmus-2021-27-signee.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/RFFI_and_RGNF-reports2015.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/geolog.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Декларация Учкекен 2016г.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_146-%D1%80.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/49.03.02.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/HiTech_Vitoshko.pdf,"PHONE, EMAIL",3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Competitions_list-2017_28.08-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%201.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Приказ ФСТЭК России от 30.10.2018 N 193.docx,BIRTHDAY,10,УЗ-4,.docx
ПДнDataset/share/Прочее/P70-OD_29.03.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство ПОА 27.04.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/INFN_AI_Strategy_2024_aggiornato.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz_N_675_ot_30.08.2018_.pdf,BIRTHDAY,26,УЗ-4,.pdf
ПДнDataset/share/Прочее/inf_teh.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/politika-obrabotki-dannyh-tassru.docx,"BIRTHDAY, EMAIL",46,УЗ-4,.docx
ПДнDataset/share/Прочее/wipo-dstu_seminar-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/090302_B_3_17102017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/spisok%20finalistov-1%20(1).docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/prikaz-2423.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/010302_B_3_08022018.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/PAC_968-P.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/03.05.2024%20%20%D0%A0%D0%90%D0%A1_438-%D1%80-1_%205-%D0%BB%D0%B5%D1%82%D0%B8%D0%B5%20%D0%A2%D0%BE%D1%87%D0%BA%D0%B8%20%D0%BA%D0%B8%D0%BF%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%AE%D0%A4%D0%A3.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.04_ОС_Проф.обуч.(по отр)_compressed.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Программа VIII  научного семинара Лаборатории экспериментальной лингвистики АГУ  Клиническая лингвистика.docx,PASSPORT,1,УЗ-3,.docx
ПДнDataset/share/Прочее/P1774.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/47.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/osn_soc_ped.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.01_rukov.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/sved_o_d_f_n_2014.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/progr_eop_2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/47.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Nanoscale_substance_structure.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.01_ped_nach.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/105_order_Spanish_courses.pdf,"PHONE, EMAIL",8,УЗ-4,.pdf
ПДнDataset/share/Прочее/sved_vrio_r2019.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/dopnabor-2023.pdf,"PHONE, EMAIL",8,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%BE%D1%82%D1%87%D1%91%D1%82%202023.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П10820.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P590.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/polojenie_IUES.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П257 о подготовке докторантов  иностранных граждан.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Integrated Marine Research Center.pdf,"PHONE, EMAIL",4,УЗ-4,.pdf
ПДнDataset/share/Прочее/KS07_07.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/Trusted_AI_for_Blockchain.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P13-OD.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Poryadok_2018.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F186-%D0%9E%D0%94%2009.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Устав Российского Союза ректоров.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus%20sample_Key%20Concepts%20in%20Urban%20and%20Cultural%20Studies.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz П1421.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Pril1_akkred_lyceum_29.05.17_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/070301_B_3_29062017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Public Self Disclosure.pdf,"PASSPORT, EMAIL",11,УЗ-3,.pdf
ПДнDataset/share/Прочее/П1438.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/VakB_11.07.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A1%D0%BF%D1%80%D0%B0%D0%B2%D0%BA%D0%B0%20%D0%BE%20%D0%BD%D0%B0%D0%BB%D0%B8%D1%87%D0%B8%D0%B8%20%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D0%B9%20.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.01_MELT.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/mc201308.pdf,"PHONE, BIRTHDAY, EMAIL",43,УЗ-4,.pdf
ПДнDataset/share/Прочее/Pril_1.9.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/mtech_2025.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/ris.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/saarbruecken_klickbar.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.2.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/President_Grants-2018-info.rtf,EMAIL,1,УЗ-4,.rtf
